Anchor,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,original_shape_Elongation,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,diagnostics_Mask-original_BoundingBox_0,diagnostics_Mask-original_BoundingBox_1,diagnostics_Mask-original_BoundingBox_3,diagnostics_Mask-original_BoundingBox_4,diagnostics_Mask-original_BoundingBox_5,diagnostics_Mask-original_CenterOfMassIndex_0,diagnostics_Mask-original_CenterOfMassIndex_1,diagnostics_Mask-original_CenterOfMass_0,diagnostics_Mask-original_CenterOfMass_1,diagnostics_Image-original_Size_0,diagnostics_Image-original_Size_1,diagnostics_Image-original_Size_2,diagnostics_Mask-original_Spacing_0,diagnostics_Mask-original_Spacing_1,diagnostics_Mask-original_Size_0,diagnostics_Mask-original_Size_1
20237.png,1572.2619342925432,0.0,4095.0,894031,16,0.7816109569225299,323.9519873847931,270.144,273.504,382.40656571769273,382.40656571769273,25151.142575798534,253.20442285678348,0.0795808677347428,52165.16678617526,2.0740674754223978,25233.130944000004,212.0,2264.0,2524122439378.0,6.340639948147384,775.0,3.0121008104724263,3690.0,510.0437703214875,1545.994071793931,1636.0,0.0,3690.0,339.58602381636325,1680.2694058366492,-0.6698064789427011,71240831729.00468,0.015074892313887,433207.60616866784,4573.990607433278,22931537.233334124,-97887.9876158353,2754.497062732996,4.852479717071407,0.9964819772986724,1.5780391830351606,2.3854285887116125,2.343999222831518,0.5341285779179977,0.4758054506975924,0.9997789865443076,0.9895524865613712,-0.5395192645863951,0.9994493912351664,0.3820236713797665,62.34243694036377,0.0038021511579719,9.254684684656793,0.9998223618636992,0.0379105705256755,124.68487388072752,7.285032929252264,689.8373856125156,8.52827951143963,175997.60050266713,0.1968584987575007,4.363899711037927,13477.42105027678,693.2397872294141,4581.547902701361,13.892414245143623,32534.34546341234,0.7752819224193471,0.0106988641034582,0.3109500197563399,1721.1566609077745,0.0002629940013255,9752.423959586942,0.0147591340095962,432.68335302111785,5125.334005117465,6.7457341622096685,9050.23510475994,0.8055598496147952,0.0011321026969358,7.232477434040566,442035.80439539865,0.6685048925185857,0.7391463495113704,4.913140457258349,0.8444830480355547,4446.921243548733,0.0004709580169565,5350.730048885407,0.0159398302829914,333.59272462105275,5579.601525844323,5161.845327287947,312114.2124951219,269.91856479331057,0.0003439841998682,115263.9031735298,0.3433712853302961,0.6046961894970564,3481.3781440434004,0.0001923638893121,8.397736954121694,0.375471320345715,5154.752057793846,1.264461083364215,8.062935806114983e-05,7810.493306749064,0.0743602549191302,0.7214964306333579,220,14,1744,1968,1,959.3321819936892,1162.3800830172556,161.1678065749398,195.27985394689892,1964,1982,1,0.168,0.168,1964,1982
20238.png,2169.652653363958,0.0,4095.0,2660348,2,0.8777171807637213,373.09970793887726,316.128,284.604,404.1202264673225,404.1202264673225,58202.41804074331,327.47602379587914,0.0614450351501266,118201.96039878672,2.030877141840431,58272.26259199999,1112.0,2231.0,7618551328387.0,6.077317086731262,592.0,2.932711855351256,3504.0,344.7308867789154,1637.1884674486196,1595.0,644.0,2860.0,245.8117811733948,1692.2595503433,0.5457150650733847,166876748296.98883,0.0167911717229409,183356.30778134835,1963.6216691774296,3898878.281269833,21276.28270846477,1156.5979052115265,9.722202544402547,0.9833247392681216,2.434864883268814,2.8147683138834863,3.775123179834375,0.4095942529013219,0.3263303237320206,0.9992791958142856,0.979701796797065,-0.3985024793365839,0.9959896644071824,0.331251018929714,40.94999711784202,0.0016000744198139,9.726550337570764,0.983819292277501,0.0031368743324419,81.899994235684,7.065313564246236,291.5800269389825,8.00155334752716,783963.7198291351,0.2946846502146092,1.0660163198156063,44670.3601107825,293.46319310020164,1975.0323886198344,5.319122911739367,9522.254522716576,0.0068525981141309,0.0011504698884312,0.4682081998345747,989.1160448322308,0.0004995124307156,38551.91403933422,0.0167101841839594,295.4223633111852,2003.2557028027852,1.512350309864616,2910.3467112462263,0.001796395010047,0.0011306743710096,6.733320193751167,1772650.5950154408,0.7682503826988172,0.8672117332018218,0.1823710174124067,0.8990575000160981,1820.052789048106,0.0010037496124374,24271.952954981934,0.0164542338312922,301.83609049976315,2097.9033508483044,5.847720760155621,10188.267269962627,0.0079459684334057,0.0010698635987785,659964.4030434155,0.447397398476608,0.6950186570611129,1502.0908972963753,0.0007226134322682,7.833663067502798,0.5544834735906731,2.5951797062020328,15.546749617697056,1.3273779177246427e-05,10637.243732181983,0.0774717715699424,0.0842734302177438,329,220,2136,2200,1,1377.1019043373274,1260.242909950127,203.81108184192445,186.5159506726188,2831,2737,1,0.148,0.148,2831,2737
20239.png,1788.648793010594,0.0,3890.0,1087911,32,0.6991507234187996,308.1850319716634,214.748,268.324,433.3355586609527,433.3355586609527,23745.51673876587,215.4677880498344,0.0804423632559413,49665.37513840728,2.09156851311329,23829.602544,1587.0,2874.0,6214297002638.0,6.333127933306795,539.0,5.002751256981236,3770.0,406.6735664563899,2321.726703746906,2412.0,154.0,3616.0,237.62454962688625,2390.0078034225567,-1.0745085907975167,136117961545.78271,0.0166088110809691,321722.41352924245,8151.39068565916,20884131.141933583,-99669.91042439966,2030.4551782086485,14.403208997370902,0.985910249401909,2.9849793268779363,3.0776674162721074,5.478189038121613,0.3680878446655005,0.2784346361040796,0.9993164115360098,0.9800712439465912,-0.3791529611859728,0.9958439075956592,0.2847712332196912,87.4492844345495,0.0012296792745803,10.257416775684309,0.9956898564472244,0.0030435481432234,174.8985688690991,7.31143214835418,511.2145968015052,8.090512983392872,363995.0517009204,0.3345816447309755,0.9150527410216268,18068.908271908276,514.8372347733153,8151.7858289878495,4.411538260023108,34095.83962566791,0.0057688416021568,0.0005100994588771,0.5385455757527778,4476.509862459323,0.0001672094894019,16296.442544364743,0.0168071970451694,488.4768978163314,8197.5027871214,1.4033727655370392,11296.788028345334,0.0009926566415347,0.0004344819563229,6.863678889662558,782881.6192062132,0.8073714585448079,0.8912638533850655,0.1443746545728594,0.918257316463834,7554.464254638931,0.0003600017466382,11752.522847391172,0.0172972903501709,427.2424432298501,8307.807112590754,4.886562964074985,32127.26215296942,0.0265505324183874,0.00029818488029,347975.0562048619,0.5121475329127858,0.743831635819348,6212.175666480791,0.0002039023992552,7.729127700557565,0.6245391396906549,2.322783416510473,2.4911223389237285,2.46664525701352e-05,20649.82702494734,0.108241734928388,0.3004424391916651,218,0,1744,2519,1,1268.5371321734958,1162.4900906416058,187.74349556167735,172.04853341495766,2077,2530,1,0.148,0.148,2077,2530
20240.png,1817.0275688479976,0.0,3906.0,1066821,3,0.9398839343345022,243.8647341082581,214.156,240.352,280.784436092886,280.784436092886,23320.263356453765,229.2045457391069,0.0824695147388894,47864.44039795848,2.0524828414818157,23367.647184,1302.0,2788.0,4743060541048.0,6.476763141639951,881.0,2.1742927983920177,3710.0,471.81879356941903,2033.0894611185945,2023.0,646.0,3064.0,358.14453794438,2108.548311062111,0.0723740795781185,103891998091.11536,0.0121031982544318,312523.2231713852,3713.966358343948,8480703.464647043,6034.231353887283,1979.134877773148,15.372289050681118,0.9845839158429768,3.0687727132200417,3.1182321469210823,5.921595239191813,0.3634701789878805,0.2734120252441057,0.9990035092455172,0.9762023557484064,-0.3848291166563164,0.9965156961942232,0.2802569837586055,56.7716912336036,0.0008948798629282,10.45749840382977,0.985658268479663,0.0017398754490558,113.54338246720717,7.46700744018618,498.626791705956,8.216320711547663,361595.4160716746,0.3389466612221494,0.852022123575419,12911.946064991222,500.1275779504828,3731.318794811876,4.277880731631642,14801.31008857156,0.0033992757538604,0.0006722971918934,0.5402793823593373,2108.344206285783,0.0003272472546705,11572.047209068243,0.0121382980093172,496.7243919596688,3765.804838448504,1.3886771432108662,5093.405088440988,0.0009725894667816,0.0006574659989948,7.018193886633158,771682.2266961875,0.80936875803031,0.8936365613350319,0.136276512428033,0.9192738631810232,3485.486893121812,0.0005944586910297,8247.264337378792,0.0122691727944295,485.32033921998527,3874.6015956702977,3.93990276616572,13562.52040036061,0.0032389409137844,0.0006129152386381,340727.1103639723,0.5068880566681231,0.7399527328342781,2926.642685753989,0.0004335410469467,7.93459078256631,0.6300907087505776,1.4211018140541358,4.391599180221322,3.64707146743963e-05,12866.858849588483,0.1412088361423087,0.1946742168334701,0,234,1447,1628,1,588.5250271601328,932.5376365857064,87.10170401969965,138.01557021468457,2356,1904,1,0.148,0.148,2356,1904
20241.png,2102.9524346197327,0.0,4095.0,1819636,11,0.786647921576008,359.8744330525298,284.012,262.996,365.216802461223,365.216802461223,39770.30243218253,283.0944747891168,0.068893353930963,81786.07985245233,2.056461099130848,39857.306944,1033.0,2370.0,5662204661190.0,6.336979676964618,691.0,2.785648261152132,3475.0,405.90319554883735,1690.4945758382446,1667.0,550.0,2925.0,288.3716967464557,1764.0078817719889,0.3558654625808338,124024930898.70572,0.0139555842808506,253951.89601517213,2520.9099862596054,7188242.0222776,22711.57541754683,1607.534324942695,7.81813043806872,0.9903180622168846,2.1718743600871093,2.672799867882425,3.085451980786144,0.434527371215535,0.3563003526768304,0.9994395773787832,0.9821345624923304,-0.4483589248739255,0.9982661394330912,0.3582869356166686,46.05409891768672,0.0014777302405887,9.82638424203451,0.9905959052217946,0.0029895008491253,92.10819783537345,7.326909461807994,403.838113845191,8.3580260709344,497627.5415006078,0.2734764213835117,1.2095875707783674,25394.08355846993,406.4126405308044,2535.231858459604,6.018769688003535,13643.127890413249,0.0093474809313983,0.0012705569696702,0.4307778787389854,1180.766279441504,0.0004797176784459,21569.575937082707,0.0139312360877284,407.6260620113976,2579.8520877499013,1.5965278522890705,3920.3189446607953,0.0021614748762331,0.0012276430782225,7.051759382379016,1152414.8001018758,0.7441913083422503,0.8508769061504607,0.2149034434821517,0.8866782703607872,2316.921972614623,0.0010621910021795,12901.149868670898,0.013847947915609,411.8238493550765,2729.79461996138,7.744589316133354,16364.350465689668,0.0150551805189922,0.0011039083832629,391292.0289911542,0.4200084250180643,0.6730579661486324,1895.6778615190096,0.0007172173775479,8.217153568134039,0.5119864632267113,3.9296903288675873,7.582443432697274,2.6043683285639465e-05,9036.009438136638,0.0905960892418677,0.147091127506897,336,433,1930,2047,1,1268.8389925237796,1283.907099002218,187.78817089351932,190.01825065232825,2463,2690,1,0.148,0.148,2463,2690
20242.png,2198.5175359633063,0.0,4095.0,2100667,2,0.6743417796323725,378.086225597348,324.564,225.256,359.18404759677173,359.18404759677173,45954.94976742636,254.95933822380235,0.0664242385838845,93406.92392588056,2.032575911813725,46013.00996799999,990.0,2187.0,5405670860181.0,6.148695050967231,677.0,2.6953027044256346,3399.0,377.6770746355691,1537.2624033223733,1464.0,531.0,2868.0,276.6514306344886,1604.1544963760907,0.5568963342146016,118405814521.4046,0.0158860167474307,210135.95157515,2005.6948908801096,4711757.398394336,26776.25741862259,1326.729472576606,10.632887447739977,0.9840958882533336,2.54642504313014,2.8739762794555483,4.129236108046933,0.4005778242721201,0.3157553116435838,0.9991981315517292,0.9786254009278876,-0.3956745862366277,0.9960800637468488,0.3210558556697884,40.94716420658446,0.0014650224666166,9.858418422220788,0.9851149787845624,0.0033347677366407,81.89432841316889,7.136249610492142,334.34059000608613,8.03839776080233,635020.375115618,0.3022946402812145,1.0278783410461738,33371.23114277513,336.3010262464568,2018.1172737040188,5.10567024664071,9216.914611882798,0.0072511053459398,0.0012574288345322,0.4826394465438946,1048.6296753800568,0.0005607469226486,28911.688765152983,0.0157727921196027,338.6189933607109,2049.6114517834467,1.4863702233367917,2915.6704334840165,0.0019323903459092,0.0012348147715428,6.784688968092344,1423579.8612646232,0.7765486386206983,0.8725807088891291,0.1727403525938401,0.9032262095798798,1872.670453848531,0.0011005833064748,18458.096446182823,0.015429798001094,345.83046023575554,2154.430609322532,5.4311008532404665,9540.762100808935,0.0081078251782504,0.0011664146729813,550476.9161204518,0.460163790170265,0.7050139358301046,1569.2925802948505,0.0007978653540942,7.8550322192232995,0.569468173680074,2.347479209217884,13.375412061342852,1.706990541627446e-05,10993.33660093937,0.0933128259751107,0.1039603517962786,358,211,2199,1745,1,1440.966580138594,1048.676941181063,213.26305386051192,155.20418729479732,2807,2853,1,0.148,0.148,2807,2853
20243.png,2087.189780263212,0.0,4095.0,2304073,2,0.905387531598875,346.62421858653335,283.71599999999995,277.648,378.1137008467162,378.1137008467162,50402.95123998288,313.8292456584503,0.0643833637056916,102489.90866789316,2.0334108647707825,50468.41499199999,1173.0,2334.0,7449464862804.0,6.153884770982751,592.0,2.9668956281846546,3522.0,353.1261504828307,1742.5058667846029,1717.0,657.0,2865.0,246.5611473931252,1798.1023997863392,0.4224247671322046,163173078354.8588,0.0160820922566688,196845.54433863232,2258.715543651108,4564930.293142964,18313.02493839808,1243.239099603387,10.419380207084131,0.9833749853334788,2.5306971589149816,2.8599314367426176,3.996529646421751,0.4006412724373201,0.3156173114875074,0.9992141320929306,0.978747432919845,-0.3967767882156309,0.9961521455059352,0.3216257825851843,44.16457993971734,0.0014567273733573,9.86078786742415,0.9837169006382718,0.0030619448320795,88.3291598794347,7.142708068501577,313.4146199526174,8.04215344272804,698921.464572086,0.3033417190219607,1.013625828760897,37054.31455209969,315.0507804777856,2270.4138466966974,5.073304969069991,10660.221180926124,0.0057731833139351,0.0010353238257631,0.4828702262155749,1156.880635061539,0.0004694929888674,32273.215857243616,0.0160421050897624,316.6275093029621,2295.490364688239,1.4833669841174646,3301.5421496994586,0.0015751359168665,0.0010209654455359,6.785132016941331,1563958.7054579395,0.7773163590499952,0.8731419317009488,0.1714454693763851,0.9036158574134056,2091.381061167496,0.0009130716841245,20900.47815066757,0.0159085016822799,321.9522239513782,2379.9037199924187,5.3235425976542725,11025.773756596358,0.0062210096497283,0.0009768065986291,603041.7722160188,0.4590082092201882,0.7041104071594975,1717.724154974111,0.0006702420946579,7.850223556009309,0.5702045898719355,2.2478807721488305,12.656088601096371,1.51618456694178e-05,10599.990590854442,0.0869710671966851,0.0886477922019699,325,241,1917,2232,1,1275.048835692272,1220.257519618519,188.70722768245625,180.5981129035408,2744,2840,1,0.148,0.148,2744,2840
20244.png,2232.984798383701,0.0,4095.0,1877782,3,0.7124818830417743,373.4961431703418,299.7,233.248,372.50647425246177,372.50647425246177,41071.04591759735,266.10923539484526,0.0687906423856822,83684.54669392029,2.037555772546438,41130.936928,882.0,2214.0,4739511625575.0,6.297248713425483,711.0,2.7546150884446816,3479.0,409.7457337870607,1507.4908029792596,1455.0,418.0,3061.0,296.67702856845443,1588.7084687634558,0.4900502143884644,103814262646.5948,0.0141899689078794,251466.07765367196,2396.4543500292225,6903935.905233471,30692.43511206468,1588.3637961935246,11.888184339629824,0.9851394249317462,2.687510640767741,2.947578049518759,4.645238428372672,0.3901675126918476,0.3038163238339826,0.99922884973118,0.9790656662289,-0.3986032172178045,0.9966436762379534,0.3099298876039772,44.74745559163522,0.0012404511637026,10.0783112754761,0.9857749239762674,0.0025433807362633,89.49491118327043,7.285017814778611,400.06299513328906,8.142359971669373,585538.5663138746,0.3118245708574662,0.982820861390478,26645.668195775652,402.4360622668148,2411.187250703223,4.863627407228315,10321.488423043782,0.0063890473307269,0.0011181635738571,0.4997046983334393,1307.2968553898593,0.0005003936938982,23300.16444306341,0.0141203769231548,404.5771932246949,2452.423954861968,1.4575910727657204,3406.0835738276087,0.0017021650091786,0.0010917511768348,6.907334160607589,1297716.536729212,0.7863672101512689,0.8787529649341617,0.1623884758403819,0.908091937280241,2255.178934810698,0.0009739811597766,15345.388560698151,0.0139207400263967,411.0606630227203,2588.634197253116,4.964970880127728,10319.765299272456,0.006826850330083,0.0010109703814013,523686.82233612135,0.475068329495547,0.7164498969550919,1923.5543441272928,0.00069115408194,7.935472118271085,0.5870436504343954,2.063226112634097,9.388019497522135,2.0163948718756668e-05,13216.890293467746,0.1013598516066636,0.137267128354066,453,402,2107,1908,1,1425.8684905915595,1261.048320305552,211.0285366075508,186.63515140522168,2817,2858,1,0.148,0.148,2817,2858
20245.png,2346.427048317987,0.0,4095.0,1348806,3,0.6154276374102247,323.2839966181237,262.7,202.316,286.50506519780765,286.50506519780765,29496.413764826277,198.95790625122692,0.0766505215228185,60230.31782833605,2.04195392390919,29544.246624,968.0,2245.0,3626790269713.0,6.270412190396292,698.0,2.70697540299376,3347.0,397.8249792482918,1565.432052496801,1520.0,485.0,2862.0,287.10426922804555,1639.783365040822,0.4624393229648676,79441214067.79353,0.0145051458183985,238311.97328025484,2315.528204091049,6123134.272187823,26923.913736572944,1506.5887001317296,10.421927201155018,0.986257615036918,2.5259062346372465,2.86061620004964,4.022511233427791,0.4017372623244919,0.3170377798362132,0.9992139623704628,0.9787891263354384,-0.4087782782864503,0.9969803962374648,0.3225448690965707,44.06229438327936,0.0013262023122802,9.971799567734504,0.9866988662099314,0.0027024863904651,88.12458876655876,7.25938333062335,379.2526568332215,8.162538208139443,406993.7256892392,0.3017437093912981,1.024960706456292,19564.627710730823,381.3876701084792,2329.4558668926443,5.116264310805261,10809.42485724411,0.0070453557908421,0.0011983387803052,0.480842713708153,1196.5875852344493,0.0005252902010034,17004.793068132363,0.0144551757385494,382.8952063412171,2361.6510358531505,1.4885252187224598,3381.734478613234,0.0018533347608353,0.0011734795879778,6.904940469367016,912902.8403495662,0.7759391992992147,0.8721628610786133,0.1736389955986001,0.9029215554300616,2154.3312292642904,0.001043303172843,10952.95537511051,0.0143033601542916,387.5948894609424,2469.1316507369797,5.434518080706644,11241.429751580454,0.0078490262597153,0.0010988868479815,350793.99559000786,0.4580985393484492,0.7034093394946805,1789.135407669186,0.0007449533139537,7.9707190469809,0.5677324982243555,2.3320130796176888,7.593619394456925,2.8944797922497545e-05,10271.393432398138,0.1048990459479641,0.1584761769985535,146,293,1780,1426,1,1020.3595135252956,930.039902699128,151.01320800174375,137.64590559947095,2109,2619,1,0.148,0.148,2109,2619
20246.png,2026.266502639017,0.0,4095.0,1703956,8,0.8806113824225537,275.8318040872223,255.004,234.284,342.80717047343103,342.80717047343103,37253.85043966633,242.90062631335584,0.070691178343394,76307.34584994914,2.048307623222224,37323.45222399999,1209.0,2336.0,5654584815166.0,6.120029114195753,702.0,2.4148667018342755,3234.0,364.95804950527634,1768.263583097216,1743.0,422.0,2812.0,275.6865227005565,1821.6761533900624,0.0322784639421099,123858025791.39604,0.0160803110630582,191747.9085222091,3349.955144931254,3551482.949396193,1242.3938284454905,1216.093100703153,9.892772851433913,0.9838608664284229,2.474768133120694,2.825612691495884,3.7530475723278807,0.4042547849992197,0.3196335157918505,0.9992405806677784,0.979020418051968,-0.3992584922799126,0.9961791279431996,0.3255632523368479,55.21236188393637,0.0014711844076872,9.794524227102256,0.9855967638105688,0.0029433183531786,110.4247237678728,7.105046073989035,306.4964683886461,8.023228053301565,511851.8628790885,0.3003903051951391,1.0273217613416723,27400.142517764543,306.8985201107471,3359.4502551709083,5.1448135984732,16581.642359896618,0.0029265829964311,0.0005245664878202,0.4785680490434246,1656.7371000741718,0.0002376783913733,23868.1413431482,0.0160755467779359,306.85893178685177,3379.9163835036416,1.4924146821353652,4959.483206682646,0.0008000327625049,0.0005182803381401,6.754171212600586,1150482.9623309043,0.7747869640774101,0.8713549528274204,0.1751185716600183,0.9023446108529214,3063.8933858947157,0.000463477840835,15442.657176766965,0.0160490546579634,306.87931438070603,3448.2814575937214,5.519001970451541,17659.382089884184,0.0032085217706075,0.0004991655341511,439520.123516965,0.4567790636582274,0.7024476979495398,2456.896951725168,0.0003425186584778,7.815076731741556,0.564695332508586,2.383034104697631,7.1127305251902495,2.0499969383548813e-05,9969.74248955564,0.0855322093300126,0.1039739490801889,162,280,1910,1946,1,1275.1862788710507,1192.1562194094213,188.7275692729155,176.43912047259434,2263,2849,1,0.148,0.148,2263,2849
20247.png,2009.2116884223883,0.0,4095.0,1497637,5,0.5725881374325621,325.36911666741435,217.708,253.82,327.0135941639124,327.0135941639124,32728.03865798716,186.3024964906728,0.0733804449883162,67429.57718030755,2.060299973516794,32804.240847999994,979.0,2447.0,4643835268215.0,6.414170601120271,838.0,2.1776476321879064,3188.0,452.63465252722864,1675.6430757252926,1641.0,332.0,2856.0,342.0740492137892,1760.9017385762884,0.1600766517934025,101718567714.98134,0.0126315337939994,292995.2156948762,3430.7589486600264,7514044.401662428,12771.052294851235,1861.7803607603391,10.748052061442566,0.9885196859773814,2.5623106302350225,2.881299505940394,4.16299094826485,0.3992327296423067,0.3141931492784935,0.9991894443753548,0.97849552172537,-0.419505115044298,0.9976652817318624,0.3196288911078484,54.47935769451107,0.0011293501035903,10.135049256372112,0.9895159517162936,0.0021411570447524,108.9587153890222,7.404203127899693,468.1321032054456,8.293987726126133,455159.0952740885,0.3039181692720522,1.0173255308192068,18917.452376644007,468.8541515297742,3444.0495520610134,5.0621045019587525,15836.390967237054,0.0046741276496845,0.0007428881381777,0.4849633927642349,1777.8787104962396,0.0003120834185454,16528.78036029048,0.0126333681215482,467.25759150202543,3489.9145976945592,1.481399695112992,4979.096377633931,0.0011690290895094,0.0007186331419004,7.03616213468946,1018129.3441841336,0.7780890503657827,0.873604551703784,0.1708367096067021,0.9039949435921694,3185.88281211522,0.000633945283443,10850.605368604694,0.0126537081676641,461.7137364323133,3637.510656510057,5.303831818860321,16262.869429180506,0.0054330698161881,0.000649602807384,395429.8565394447,0.4611405387490259,0.7057494210647863,2640.054189289042,0.0004329238183192,8.070370843728332,0.5725713240257819,2.253544052713739,6.653724903623761,2.942528543294593e-05,9504.479019749706,0.1299976932094461,0.1337437981984949,161,493,1543,1825,1,868.303158909669,1511.8224790119368,128.508867518631,223.74972689376665,1889,2596,1,0.148,0.148,1889,2596
20248.png,1517.93500078672,0.0,4095.0,1027915,10,0.3389961167912766,466.8203641395861,164.872,368.076,384.99215279275495,384.99215279275495,22460.15351211085,158.2502906824094,0.0830530209342797,46352.21625938184,2.0637533147041065,22515.45016,555.0,3011.0,3518873742777.0,6.923463295497505,1635.0,1.9182063407338823,3934.0,793.8823478397411,1605.7752917313203,1351.0,64.0,3870.0,631.7487234347753,1850.2194433674124,0.474786603181358,77077410461.7874,0.0091027618036281,844797.7010800109,5268.865341086983,55650603.6705228,188936.30393663552,5390.785742804235,13.22267344875861,0.9951062310070194,2.7565541457370166,3.016454447369868,5.594994887922294,0.3950207464989457,0.3117139800025792,0.9994578008018286,0.9828517385887326,-0.4542071002707804,0.9990515431308112,0.3138876253809148,62.645618216849705,0.0008625485947915,10.699034577585286,0.9964054490301376,0.0023119214719185,125.29123643369948,7.91398364091734,1351.0021040632464,8.776377598609681,309201.20315103873,0.3008042524440627,1.1369092080643086,9356.865399376407,1351.811394592221,5289.462747406157,5.239603469158442,20372.742619769146,0.0100548200940122,0.0011019603670033,0.4916279036570305,3066.2805991000923,0.0003564822656299,8060.738314351569,0.008994704576749,1348.7166121973798,5494.844190457834,1.4967071223735764,7352.190475916503,0.0019723521616306,0.0009962972600892,7.550418286206259,697261.7365566804,0.7779128983446655,0.8718111419718557,0.1805396005272505,0.9037922301857796,5102.924328324087,0.0008360264569984,5218.237844900988,0.0087981686967754,1324.3934678023843,6113.2201482031005,5.873997015705482,20691.205708938556,0.0158978970579231,0.0007424665788001,282006.5023815345,0.4754748356219126,0.7167664056957672,4685.716847856143,0.0004489080284871,8.542517827289094,0.5769980980917683,2.8703337949122263,2.2863991708637896,6.162364180710444e-05,17042.625458159226,0.2161562794507186,0.5647199381741143,626,306,1155,2519,1,1249.2154322098618,1455.492213850367,184.88388396705955,215.4128476498543,1784,2850,1,0.148,0.148,1784,2850
